,Species,Owner,Country.of.Origin,Farm.Name,Lot.Number,Mill,ICO.Number,Company,Altitude,Region,Producer,Number.of.Bags,Bag.Weight,In.Country.Partner,Harvest.Year,Grading.Date,Owner.1,Variety,Processing.Method,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean.Cup,Sweetness,Cupper.Points,Total.Cup.Points,Moisture,Category.One.Defects,Quakers,Color,Category.Two.Defects,Expiration,Certification.Body,Certification.Address,Certification.Contact,unit_of_measurement,altitude_low_meters,altitude_high_meters,altitude_mean_meters,Cluster,ClusterName,FlavorCluster,VarietyFamily,ProcessingGroup
422,Arabica,carcafe ltda ci,Colombia,,,neiva,3-59-0318,carcafe ltda,442 msnm,中南米,FRANKLIN DUSSAN,304,35 kg,Almacafé,2015/2016,"November 27th, 2015",CARCAFE LTDA CI,Caturra,Natural / Dry,7.58,7.67,7.67,7.17,7.75,7.83,10.0,10.0,10.0,7.58,83.25,0.0,0,0.0,Green,2,"November 26th, 2016",Almacafé,e493c36c2d076bf273064f7ac23ad562af257a25,70d3c0c26f89e00fdae6fb39ff54f0d2eb1c38ab,m,442.0,442.0,442.0,2,コク・バランス系,コク・バランス系,Bourbon系,ナチュラル
423,Arabica,productos y servicios chilindron s.a. de c.v.,Mexico,los charcos,,la yerba,3,productos y servicios chilindron s.a. de c.v.,1261,中南米,Rafael Arroyo Zoto,11,2 kg,Asociación Mexicana De Cafés y Cafeterías De Especialidad A.C.,2015,"July 14th, 2015",PRODUCTOS Y SERVICIOS CHILINDRON S.A. DE C.V.,Typica,Natural / Dry,7.83,7.75,7.5,7.58,7.58,7.58,10.0,10.0,10.0,7.42,83.25,0.12,0,0.0,Bluish-Green,2,"July 13th, 2016",Asociación Mexicana De Cafés y Cafeterías De Especialidad A.C.,3441698871fa609a44ce947e8944ee42eb4428b9,9894541e8065ee718165a1d432389d114defc38c,m,1261.0,1261.0,1261.0,1,バランス系,酸味系,Typica系,ナチュラル
424,Arabica,"lin, che-hao krude 林哲豪",Taiwan,sunshine valley estate 向陽高山咖啡,,sunshine valley estate 向陽高山咖啡,Taiwan,taiwan coffee laboratory,1000 m,アジア太平洋,LIN YEN CHIEN 林言謙,10,15 kg,Specialty Coffee Association,2015,"June 18th, 2015","Lin, Che-Hao Krude 林哲豪",Bourbon,Washed / Wet,7.67,7.5,7.5,7.5,7.67,7.83,10.0,10.0,10.0,7.58,83.25,0.1,0,0.0,Blue-Green,0,"June 17th, 2016",Specialty Coffee Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,m,1000.0,1000.0,1000.0,3,香り系,丸み系,Bourbon系,ウォッシュド
425,Arabica,cqi taiwan icp cqi台灣合作夥伴,Taiwan,以勒咖啡,,以勒咖啡,Taiwanw台灣,宸嶧國際,800公尺,アジア太平洋,蘇詠晴,10,60 kg,Blossom Valley International,2014,"November 23rd, 2014",CQI Taiwan ICP CQI台灣合作夥伴,Typica,Washed / Wet,7.92,7.83,7.75,7.58,7.5,7.33,10.0,10.0,10.0,7.33,83.25,0.1,0,0.0,Green,0,"November 23rd, 2015",Blossom Valley International,fc45352eee499d8470cf94c9827922fb745bf815,de73fc9412358b523d3a641501e542f31d2668b0,m,800.0,800.0,800.0,0,酸味系,香り系,Typica系,ウォッシュド
426,Arabica,compañia colombiana agroindustrial s.a,Colombia,,,trilladora boananza,3-79-1818,ecom cca sa,1483,中南米,,250,70 kg,Almacafé,2014,"June 24th, 2014",Compañia Colombiana Agroindustrial S.A,Caturra,Natural / Dry,7.58,7.58,7.5,7.58,7.58,7.75,10.0,10.0,10.0,7.67,83.25,0.0,0,0.0,Green,0,"June 24th, 2015",Almacafé,e493c36c2d076bf273064f7ac23ad562af257a25,70d3c0c26f89e00fdae6fb39ff54f0d2eb1c38ab,m,1483.0,1483.0,1483.0,2,コク・バランス系,コク・バランス系,Bourbon系,ナチュラル
427,Arabica,juan luis alvarado romero,Guatemala,finca medina,,beneficio siembras vision (154),11-11711-85 (MED),"siembras vision, s.a.",1500 msnm,中南米,"SIEMBRAS VISIÓN, S.A.",26,69 kg,Asociacion Nacional Del Café,2014,"March 7th, 2014",Juan Luis Alvarado Romero,Caturra,Washed / Wet,7.5,7.67,7.58,7.67,7.67,7.5,10.0,10.0,10.0,7.67,83.25,0.1,0,0.0,Green,1,"March 7th, 2015",Asociacion Nacional Del Café,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,m,1500.0,1500.0,1500.0,2,コク・バランス系,コク・バランス系,Bourbon系,ウォッシュド
428,Arabica,exportadora de cafe condor s.a,Colombia,,,trilladora boananza,3-68-0215,exportadora de cafe condor s.a,1750 msnm,中南米,,275,70 kg,Almacafé,2013,"August 2nd, 2013",Exportadora de Cafe Condor S.A,Caturra,Washed / Wet,7.83,7.5,7.67,7.33,7.67,7.67,10.0,10.0,10.0,7.58,83.25,0.11,0,0.0,Green,1,"August 2nd, 2014",Almacafé,e493c36c2d076bf273064f7ac23ad562af257a25,70d3c0c26f89e00fdae6fb39ff54f0d2eb1c38ab,m,1750.0,1750.0,1750.0,0,酸味系,香り系,Bourbon系,ウォッシュド
429,Arabica,calixto guillen vazquez,Mexico,various,,productores de cafes especiales sc,2406,"finca triunfo verde, s.c.",1300,中南米,VRIOS PRODUCTORES,200,1 kg,AMECAFE,2013,"March 29th, 2013",CALIXTO GUILLEN VAZQUEZ,Bourbon,Washed / Wet,7.58,7.75,7.5,7.5,7.58,7.58,10.0,10.0,10.0,7.75,83.25,0.12,0,0.0,Green,6,"March 29th, 2014",AMECAFE,59e396ad6e22a1c22b248f958e1da2bd8af85272,0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7,m,1300.0,1300.0,1300.0,1,バランス系,酸味系,Bourbon系,ウォッシュド
430,Arabica,kona pacific farmers cooperative,United States (Hawaii),,,,KF313630,kona pacific farmers cooperative,,アジア太平洋,,11,100 lbs,Specialty Coffee Association,2012,"March 21st, 2013",Kona Pacific Farmers Cooperative,Hawaiian Kona,Natural / Dry,7.58,7.75,7.83,8.0,8.08,7.67,9.33,10.0,9.33,7.67,83.25,0.11,0,0.0,Bluish-Green,4,"March 21st, 2014",Specialty Coffee Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,ft,,,,2,コク・バランス系,コク・バランス系,Typica系,ナチュラル
431,Arabica,ernesto rodriguez luna,Mexico,finca teocelo,,monte blanco,0,finca teocelo,,中南米,ERNESTO RODRIGUEZ LUNA,10,1 kg,AMECAFE,2012,"August 1st, 2012",ERNESTO RODRIGUEZ LUNA,Mundo Novo,Washed / Wet,7.75,7.58,7.58,7.58,7.5,7.58,10.0,10.0,10.0,7.67,83.25,0.13,0,0.0,Green,7,"August 1st, 2013",AMECAFE,59e396ad6e22a1c22b248f958e1da2bd8af85272,0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7,m,,,,0,酸味系,香り系,Bourbon系,ウォッシュド
432,Arabica,modesto landeros flores,Mexico,mata larga,,finca mata larga,0,,1000,中南米,MODESTO LANDEROS FLORES,54,1 kg,AMECAFE,2012,"July 11th, 2012",MODESTO LANDEROS FLORES,Caturra,Washed / Wet,7.75,7.75,7.42,7.92,7.33,7.5,10.0,10.0,10.0,7.58,83.25,0.12,0,0.0,Blue-Green,0,"July 11th, 2013",AMECAFE,59e396ad6e22a1c22b248f958e1da2bd8af85272,0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7,m,1000.0,1000.0,1000.0,1,バランス系,酸味系,Bourbon系,ウォッシュド
433,Arabica,juan luis alvarado romero,Guatemala,agropecuaria quiagral,,beneficio ixchel,11/23/0767,"unex guatemala, s.a.",4300,中南米,AGROPECUARIA QUIAGRAL,250,1 kg,Asociacion Nacional Del Café,2012,"July 9th, 2012",Juan Luis Alvarado Romero,Bourbon,Washed / Wet,7.83,7.58,7.08,7.83,7.42,8.08,10.0,10.0,10.0,7.42,83.25,0.11,0,0.0,Green,9,"July 9th, 2013",Asociacion Nacional Del Café,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,ft,1310.64,1310.64,1310.64,1,バランス系,酸味系,Bourbon系,ウォッシュド
434,Arabica,nucoffee,Brazil,água limpa,,,002/1251/0241,nucoffee,1200m,中南米,Eliane de Andrade Cyrino Noqueira,30,60 kg,NUCOFFEE,2012,"February 23rd, 2012",NUCOFFEE,Yellow Bourbon,Semi-washed / Semi-pulped,7.75,7.67,7.5,7.58,7.58,7.58,10.0,10.0,10.0,7.58,83.25,0.11,0,0.0,Blue-Green,1,"February 22nd, 2013",NUCOFFEE,567f200bcc17a90070cb952647bf88141ad9c80c,aa2ff513ffb9c844462a1fb07c599bce7f3bb53d,m,1200.0,1200.0,1200.0,1,バランス系,酸味系,Bourbon系,セミウォッシュド
435,Arabica,exportadora de cafe condor s.a,Colombia,,,trilladora boananza,3-68-0089,exportadora de cafe condor s.a,175,中南米,,250,70 kg,Almacafé,2012,"February 22nd, 2012",Exportadora de Cafe Condor S.A,Caturra,Washed / Wet,7.67,7.58,7.58,7.42,7.83,7.58,10.0,10.0,10.0,7.58,83.25,0.12,0,0.0,Green,1,"February 21st, 2013",Almacafé,e493c36c2d076bf273064f7ac23ad562af257a25,70d3c0c26f89e00fdae6fb39ff54f0d2eb1c38ab,m,175.0,175.0,175.0,3,香り系,丸み系,Bourbon系,ウォッシュド
436,Arabica,racafe & cia s.c.a,Colombia,,,,3-37-0661,c.i.racafe & cia s.c.a,de 1600 a 1950 msnm,中南米,La Plata,175,70 kg,Almacafé,2012,"February 9th, 2012",Racafe & Cia S.C.A,Caturra,Washed / Wet,7.67,7.67,7.5,7.5,7.58,7.67,10.0,10.0,10.0,7.67,83.25,0.11,0,0.0,Green,0,"February 8th, 2013",Almacafé,e493c36c2d076bf273064f7ac23ad562af257a25,70d3c0c26f89e00fdae6fb39ff54f0d2eb1c38ab,m,1600.0,1950.0,1775.0,1,バランス系,酸味系,Bourbon系,ウォッシュド
437,Arabica,exportadora de cafe condor s.a,Colombia,,,trilladora bonanza - armenia quindioa,3-68-0205,,1600-1800msnm,中南米,,250,70 kg,Almacafé,1T/2011,"June 14th, 2011",Exportadora de Cafe Condor S.A,,,7.92,7.75,7.25,7.42,7.83,7.58,10.0,10.0,10.0,7.5,83.25,0.08,0,0.0,,0,"June 13th, 2012",Almacafé,e493c36c2d076bf273064f7ac23ad562af257a25,70d3c0c26f89e00fdae6fb39ff54f0d2eb1c38ab,m,1600.0,1800.0,1700.0,3,香り系,丸み系,その他,その他
438,Arabica,exportadora de cafe condor s.a,Colombia,,,trilladora bonanza - armenia quindioa,3-68-0107,,1880 msnm,中南米,,250,70 kg,Almacafé,4t/2010,"February 22nd, 2011",Exportadora de Cafe Condor S.A,,,8.0,7.67,7.67,7.25,7.67,7.5,10.0,10.0,10.0,7.5,83.25,0.13,0,0.0,,1,"February 22nd, 2012",Almacafé,e493c36c2d076bf273064f7ac23ad562af257a25,70d3c0c26f89e00fdae6fb39ff54f0d2eb1c38ab,m,1880.0,1880.0,1880.0,0,酸味系,香り系,その他,その他
439,Arabica,exportadora de cafe condor s.a,Colombia,,,trilladora bonanza - armenia quindio,3-068-0108,,1800 m.s.n.m,中南米,Exportadora de Café Cóndor S.A,250,70 kg,Almacafé,4T/2010,"January 17th, 2011",Exportadora de Cafe Condor S.A,,,7.92,7.75,7.5,7.42,7.42,7.67,10.0,10.0,10.0,7.58,83.25,0.04,0,0.0,,1,"January 17th, 2012",Almacafé,e493c36c2d076bf273064f7ac23ad562af257a25,70d3c0c26f89e00fdae6fb39ff54f0d2eb1c38ab,m,1800.0,1800.0,1800.0,0,酸味系,香り系,その他,その他
440,Arabica,ipanema coffees,Brazil,fazenda capoeirnha,019/17,dry mill,002/1660/0079,ipanema coffees,890,中南米,Ipanema Agricola S.A,320,60 kg,Brazil Specialty Coffee Association,2017 / 2018,"October 20th, 2017",Ipanema Coffees,Bourbon,Natural / Dry,7.67,7.42,7.5,7.58,7.67,7.58,10.0,10.0,10.0,7.75,83.17,0.11,0,0.0,Green,4,"October 20th, 2018",Brazil Specialty Coffee Association,3297cfa4c538e3dd03f72cc4082c54f7999e1f9d,8900f0bf1d0b2bafe6807a73562c7677d57eb980,m,890.0,890.0,890.0,1,バランス系,酸味系,Bourbon系,ナチュラル
441,Arabica,juan luis alvarado romero,Guatemala,beneficio el torreon,11/23/0673,beneficio ixchel,11/23/0673,"unex guatemala, s.a.",1901,中南米,AGROINDUSTRIAS CAFETALERAS,275,69 kg,Asociacion Nacional Del Café,2017,"August 24th, 2017",Juan Luis Alvarado Romero,Bourbon,Washed / Wet,7.58,7.58,7.33,7.67,7.75,7.58,10.0,10.0,10.0,7.67,83.17,0.1,0,0.0,Green,1,"August 24th, 2018",Asociacion Nacional Del Café,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,m,1901.0,1901.0,1901.0,1,バランス系,酸味系,Bourbon系,ウォッシュド
442,Arabica,taylor winch (t) ltd,"Tanzania, United Republic Of",mamsera,AA,rafiki (coffee) limited,033/0004,volcafe/taylorwinch tanzania ltd,16.8,アフリカ,Mamsera,320,60 kg,Tanzanian Coffee Board,2016,"June 20th, 2017",Taylor Winch (T) Ltd,Bourbon,Washed / Wet,7.67,7.58,7.42,7.67,7.67,7.58,10.0,10.0,10.0,7.58,83.17,0.12,0,0.0,Green,3,"June 20th, 2018",Tanzanian Coffee Board,047484d5700c44f033915e632e0c6013d985cd79,127e651fc8b7c35802268599656f2c76bf041b15,m,168.0,168.0,168.0,1,バランス系,酸味系,Bourbon系,ウォッシュド
443,Arabica,andrea bernal,Peru,,1,procesadora del sur sa,543,prodlesur sa,,中南米,,200,13800 kg,Central De Organizaciones Productoras De Café y Cacao Del Perú - Central Café & Cacao,2017,"June 16th, 2017",ANDREA BERNAL,,,7.92,7.5,7.5,7.58,7.67,7.5,10.0,10.0,10.0,7.5,83.17,0.11,0,1.0,Green,0,"June 16th, 2018",Central De Organizaciones Productoras De Café y Cacao Del Perú - Central Café & Cacao,d35c195333cbf1d7c6a0eba5e11d1765030cca85,6bda121782b86a56c1f4df8268e62da3aa2d21e0,m,,,,1,バランス系,酸味系,その他,その他
444,Arabica,"sunvirtue co., ltd.",Vietnam,apollo estate,Oriental Paris Natural Coffee,yes,,"sunvirtue co., ltd.",1550,アジア太平洋,"Yeh, Li Chuan",1,2 kg,Specialty Coffee Association,2017,"May 8th, 2017","Sunvirtue Co., Ltd.",Catimor,Natural / Dry,7.58,7.42,7.08,7.33,7.58,8.58,10.0,10.0,10.0,7.58,83.17,0.07,0,0.0,,0,"May 8th, 2018",Specialty Coffee Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,m,1550.0,1550.0,1550.0,3,香り系,丸み系,ハイブリッド系,ナチュラル
445,Arabica,juan luis alvarado romero,Guatemala,finca medina,11/11711/58,beneficio siembras vision (154),11/11711/58,"siembras vision, s.a.",1500,中南米,FINCA MEDINA,250,1500 kg,Asociacion Nacional Del Café,2016,"May 23rd, 2016",Juan Luis Alvarado Romero,Caturra,Washed / Wet,7.67,7.75,7.42,7.75,7.58,7.5,10.0,10.0,10.0,7.5,83.17,0.11,2,2.0,Green,3,"May 23rd, 2017",Asociacion Nacional Del Café,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,m,1500.0,1500.0,1500.0,1,バランス系,酸味系,Bourbon系,ウォッシュド
446,Arabica,cadexsa,Honduras,bethel,427,dry mill,13-63-214,cadexsa,1450,中南米,JOSE OMAR ACOSTA,275,69 kg,Instituto Hondureño del Café,2016,"May 2nd, 2016",CADEXSA,Catuai,Washed / Wet,7.67,7.67,7.5,7.67,7.5,7.67,10.0,10.0,10.0,7.5,83.17,0.11,0,1.0,Blue-Green,1,"May 2nd, 2017",Instituto Hondureño del Café,b4660a57e9f8cc613ae5b8f02bfce8634c763ab4,7f521ca403540f81ec99daec7da19c2788393880,m,1450.0,1450.0,1450.0,1,バランス系,酸味系,Bourbon系,ウォッシュド
447,Arabica,yunnan coffee exchange,China,chen lin,YNC-16056,mojiang jinggong estate speciality development co.ltd mill,,yunnan coffee exchange,1200,アジア太平洋,Mojiang Jinggong Estate Speciality Development Co.Ltd,3,60 kg,Yunnan Coffee Exchange,2015,"April 6th, 2016",Yunnan Coffee Exchange,Catimor,Washed / Wet,7.5,7.67,7.33,7.67,7.67,7.67,10.0,10.0,10.0,7.67,83.17,0.11,0,0.0,Green,0,"April 6th, 2017",Yunnan Coffee Exchange,683fa6014608fc10ff681b0435b0b2dbe6df988f,f6d87a6c04653c569d4911a66f89d5e30ce83b93,m,1200.0,1200.0,1200.0,1,バランス系,酸味系,ハイブリッド系,ウォッシュド
448,Arabica,yunnan coffee exchange,China,yunnan success trade co.ltd,YNC-16028,yunnan success trade co.ltd mill,,yunnan coffee exchange,1600,アジア太平洋,Yunnan Success Trade Co.Ltd,3,60 kg,Yunnan Coffee Exchange,2015,"April 5th, 2016",Yunnan Coffee Exchange,Catimor,Washed / Wet,7.67,7.67,7.5,7.67,7.42,7.58,10.0,10.0,10.0,7.67,83.17,0.1,0,0.0,Green,3,"April 5th, 2017",Yunnan Coffee Exchange,683fa6014608fc10ff681b0435b0b2dbe6df988f,f6d87a6c04653c569d4911a66f89d5e30ce83b93,m,1600.0,1600.0,1600.0,1,バランス系,酸味系,ハイブリッド系,ウォッシュド
449,Arabica,consejo salvadoreño del café,El Salvador,agua caliente,1,agua caliente,9-392-68,consejo salvadoreño del café,1350,中南米,Ecom Agroindustrial Corp. Ltd.,275,69 kg,Salvadoran Coffee Council,2016,"March 29th, 2016",Consejo Salvadoreño del Café,Bourbon,Washed / Wet,7.5,7.5,7.33,7.67,8.0,7.67,10.0,10.0,10.0,7.5,83.17,0.0,0,0.0,Green,0,"March 29th, 2017",Salvadoran Coffee Council,3d4987e3b91399dbb3938b5bdf53893b6ef45be1,27b21e368fb8291cbea02c60623fe6c98f84524d,m,1350.0,1350.0,1350.0,1,バランス系,酸味系,Bourbon系,ウォッシュド
450,Arabica,juan luis alvarado romero,Guatemala,finca medina,,beneficio siembras vision (154),11/11711/1,"siembras vision, s.a.",1500msnm,中南米,FINCA MEDINA,150,69 kg,Asociacion Nacional Del Café,2015,"October 29th, 2015",Juan Luis Alvarado Romero,Bourbon,Washed / Wet,7.5,7.75,7.5,7.83,7.58,7.5,10.0,10.0,10.0,7.5,83.17,0.11,0,0.0,Green,1,"October 28th, 2016",Asociacion Nacional Del Café,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,m,1500.0,1500.0,1500.0,1,バランス系,酸味系,Bourbon系,ウォッシュド
451,Arabica,juan luis alvarado romero,Guatemala,"la esperanza, margarita nuyes",,beneficio ixchel,11/23/2004,"unex guatemala, s.a.",1400-1900 psn,中南米,PAPATURRO,100,69 kg,Asociacion Nacional Del Café,2015,"September 29th, 2015",Juan Luis Alvarado Romero,Bourbon,Washed / Wet,7.92,7.67,7.42,7.75,7.5,7.5,10.0,10.0,10.0,7.42,83.17,0.12,0,0.0,Green,3,"September 28th, 2016",Asociacion Nacional Del Café,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,m,1400.0,1900.0,1650.0,1,バランス系,酸味系,Bourbon系,ウォッシュド
452,Arabica,taylor winch (coffee) ltd.,Kenya,,,,37-0843-3305,taylor winch (coffee) ltd,approx.1'500 metres a.s.l.,アフリカ,,300,2 kg,Kenya Coffee Traders Association,2014,"July 3rd, 2015",Taylor Winch (Coffee) Ltd.,SL28,Washed / Wet,7.83,7.75,7.67,7.75,7.83,8.5,9.33,9.33,9.33,7.83,83.17,0.1,0,0.0,Bluish-Green,1,"July 2nd, 2016",Kenya Coffee Traders Association,ccba45b89d859740b749878be8c6d16fbdb96c2e,d752c909a015f3c76224b3c5cc520f8a67afda74,m,1.0,500.0,250.5,3,香り系,丸み系,Typica系,ウォッシュド
453,Arabica,doi tung development project,Thailand,,,,-,doi tung development project,800++,アジア太平洋,Doi Tung Development Project,1,1 kg,Specialty Coffee Association,2014,"June 9th, 2015",Doi Tung Development Project,,Washed / Wet,7.67,7.58,7.58,7.75,7.42,7.67,10.0,10.0,10.0,7.5,83.17,0.12,0,0.0,Bluish-Green,0,"June 8th, 2016",Specialty Coffee Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,m,800.0,800.0,800.0,0,酸味系,香り系,その他,ウォッシュド
454,Arabica,tutunze kahawa ltd,"Tanzania, United Republic Of",myanganyanga,,tutunze kahawa ltd,C9,tutunze kahawa ltd,1653,アフリカ,Tutunze Kahawa Ltd,180,60 kg,Africa Fine Coffee Association,2014,"December 12th, 2014",Tutunze Kahawa Ltd,Other,Washed / Wet,7.58,7.67,7.67,7.58,7.42,7.58,10.0,10.0,10.0,7.67,83.17,0.13,0,0.0,Bluish-Green,6,"December 12th, 2015",Africa Fine Coffee Association,073285c0d45e2f5539012d969937e529564fa6fe,c4ab13415cdd69376a93780c0166e7b1a10481ea,m,1653.0,1653.0,1653.0,0,酸味系,香り系,その他,ウォッシュド
455,Arabica,racafe & cia s.c.a,Colombia,,,,3-37-0119,racafe & cia s.c.a,de 1600 a 1950 msnm,中南米,La Plata,232,70 kg,Almacafé,2014,"November 5th, 2014",Racafe & Cia S.C.A,Caturra,Washed / Wet,7.58,7.5,7.5,7.67,7.5,7.67,10.0,10.0,10.0,7.75,83.17,0.0,0,0.0,,4,"November 5th, 2015",Almacafé,e493c36c2d076bf273064f7ac23ad562af257a25,70d3c0c26f89e00fdae6fb39ff54f0d2eb1c38ab,m,1600.0,1950.0,1775.0,1,バランス系,酸味系,Bourbon系,ウォッシュド
456,Arabica,kabum trading company,Uganda,kaptanya,,gumutindo,0,kabum trading company,1800,アフリカ,Kabum Trading Company,84,60 kg,Uganda Coffee Development Authority,2014,"October 28th, 2014",Kabum Trading company,SL14,Washed / Wet,8.0,7.67,7.5,7.42,7.33,7.58,10.0,10.0,10.0,7.67,83.17,0.1,0,0.0,Bluish-Green,0,"October 28th, 2015",Uganda Coffee Development Authority,188fe373b511e21f614564bf86aa4774270d8e04,b7614767a5343729bbde3a2777c60ce836aed928,m,1800.0,1800.0,1800.0,0,酸味系,香り系,Typica系,ウォッシュド
457,Arabica,cafe politico,Colombia,unkown,,unkown,unkown,green mountain coffee,,中南米,unkown,1,4 lbs,Specialty Coffee Association,2014,"August 25th, 2014",Cafe Politico,,Washed / Wet,7.58,7.75,7.5,7.58,7.58,7.58,10.0,10.0,10.0,7.58,83.17,0.11,10,0.0,Green,3,"August 25th, 2015",Specialty Coffee Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,m,,,,1,バランス系,酸味系,その他,ウォッシュド
458,Arabica,mayra yessenia torres,Honduras,el cerron,,rio hamaca,13-01-2369,"olam honduras, s.a.",1450 msnn,中南米,Nelson Melgar Melgar,275,1 kg,Instituto Hondureño del Café,2013,"April 12th, 2014",Mayra Yessenia Torres,Catuai,Natural / Dry,7.5,7.5,7.5,7.67,7.67,7.67,10.0,10.0,10.0,7.67,83.17,0.1,0,0.0,Green,5,"April 12th, 2015",Instituto Hondureño del Café,b4660a57e9f8cc613ae5b8f02bfce8634c763ab4,7f521ca403540f81ec99daec7da19c2788393880,m,1450.0,1450.0,1450.0,2,コク・バランス系,コク・バランス系,Bourbon系,ナチュラル
459,Arabica,,Honduras,los hicaques,,cigrah sps,13-111-193,cigrah,1350,中南米,Reynerio Zepeda,275,1 kg,Instituto Hondureño del Café,2014/2015,"April 8th, 2014",,Caturra,Natural / Dry,7.67,7.67,7.5,7.67,7.5,7.67,10.0,10.0,10.0,7.5,83.17,0.11,0,0.0,Green,3,"April 8th, 2015",Instituto Hondureño del Café,b4660a57e9f8cc613ae5b8f02bfce8634c763ab4,7f521ca403540f81ec99daec7da19c2788393880,m,1350.0,1350.0,1350.0,1,バランス系,酸味系,Bourbon系,ナチュラル
460,Arabica,juan luis alvarado romero,Guatemala,nueva granada,,beneficio nueva granada,11-326-10,"agricola nueva granada, s.a.",5000 pies,中南米,"AGRICOLA NUEVA GRANADA, S.A.",200,69 kg,Asociacion Nacional Del Café,2014,"March 27th, 2014",Juan Luis Alvarado Romero,Catuai,Washed / Wet,7.33,7.83,7.17,8.17,7.33,7.67,10.0,10.0,10.0,7.67,83.17,0.09,0,0.0,Green,1,"March 27th, 2015",Asociacion Nacional Del Café,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,ft,1524.0,1524.0,1524.0,1,バランス系,酸味系,Bourbon系,ウォッシュド
461,Arabica,eileen koyanagi,United States (Hawaii),,,,KS011714,kona pacific farmers cooperative,,アジア太平洋,,6,100 lbs,Specialty Coffee Association,2013,"February 7th, 2014",Eileen Koyanagi,Hawaiian Kona,Natural / Dry,7.5,7.5,7.58,7.42,7.92,7.67,10.0,10.0,10.0,7.58,83.17,0.11,0,0.0,Bluish-Green,0,"February 7th, 2015",Specialty Coffee Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,ft,,,,3,香り系,丸み系,Typica系,ナチュラル
462,Arabica,balam hinyula,"Tanzania, United Republic Of",,,rafiki (coffee) limited,4,taylor winch (t) ltd,1800,アフリカ,,300,1 kg,Tanzanian Coffee Board,2014,"January 31st, 2014",Balam Hinyula,Bourbon,Washed / Wet,7.58,7.5,7.58,7.75,7.58,7.58,10.0,10.0,10.0,7.58,83.17,0.12,0,0.0,Green,1,"January 31st, 2015",Tanzanian Coffee Board,047484d5700c44f033915e632e0c6013d985cd79,127e651fc8b7c35802268599656f2c76bf041b15,m,1800.0,1800.0,1800.0,2,コク・バランス系,コク・バランス系,Bourbon系,ウォッシュド
463,Arabica,juan luis alvarado romero,Guatemala,finca el morito,,beneficio ixchel,11/23/0465,"unex guatemala, s.a.",4300,中南米,ROBERTO MONTERROSO,250,69 kg,Asociacion Nacional Del Café,2013,"April 26th, 2013",Juan Luis Alvarado Romero,Bourbon,Washed / Wet,7.67,7.83,7.33,7.67,7.5,7.67,10.0,10.0,10.0,7.5,83.17,0.11,0,0.0,Green,2,"April 26th, 2014",Asociacion Nacional Del Café,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,ft,1310.64,1310.64,1310.64,1,バランス系,酸味系,Bourbon系,ウォッシュド
